website,name,price,rating,discount,link
Jumia,Nokia  125 4G (2024) hmd black,"EGP 1,899.00",No rating found,10%,https://www.jumia.com.eg/nokia-125-4g-2024-hmd-black-133548127.html
Jumia,Wireless Earphone Pro - Works With IPhone And Android - White,EGP 366.00,No rating found,39%,https://www.jumia.com.eg/generic-wireless-earphone-pro-works-with-iphone-and-android-white-130921308.html
Jumia,"Girasole (Girasole) G30-2.4-inch Dual SIM Mobile Phone - red, Earphone Free, 12 Months Warranty",EGP 570.00,5 out of 5,27%,https://www.jumia.com.eg/girasole-girasole-g30-2.4-inch-dual-sim-mobile-phone-red-earphone-free-12-months-warranty-130040729.html
Jumia,XIAOMI Redmi A5 - 4GB RAM 64GB - Midnight Black,"EGP 4,399.00",5 out of 5,30%,https://www.jumia.com.eg/xiaomi-redmi-a5-4gb-ram-64gb-midnight-black-132102174.html
Jumia,Silicone Band Strap For Xiaomi Mi Watch Lite / For Redmi Watch Strap SmartBand Sport WristBand Bracelet Replacement Belt ( Black),EGP 110.00,4.1 out of 5,50%,https://www.jumia.com.eg/generic-silicone-band-strap-for-xiaomi-mi-watch-lite-for-redmi-watch-strap-smartband-sport-wristband-bracelet-replacement-belt-black-67272987.html
Jumia,Sport Silicone Strap For Huawei Watch Fit 3 (2024) Bracelet White,EGP 130.00,5 out of 5,35%,https://www.jumia.com.eg/generic-sport-silicone-strap-for-huawei-watch-fit-3-2024-bracelet-white-107796774.html
Jumia,Huawei Watch GT3 46mm - 2022 - 22mm Silicone Leather Replacement Strap Watchband Black,EGP 185.00,4.5 out of 5,38%,https://www.jumia.com.eg/generic-huawei-watch-gt3-46mm-2022-22mm-silicone-leather-replacement-strap-watchband-black-37092237.html
Jumia,Mobile Holder Installed In The CD Slot – HG200 / Black Color,EGP 163.00,3.6 out of 5,14%,https://www.jumia.com.eg/generic-mobile-holder-installed-in-the-cd-slot-hg200-black-color-23829808.html
Jumia,Anker POWER BANK ZOLO (10K 35W) A1680H12 Black,"EGP 2,015.00",No rating found,No discount found,https://www.jumia.com.eg/anker-power-bank-zolo-10k-35w-a1680h12-black-132481489.html
Jumia,High Quality (3 In 1 ) Fast Multi Charging  For Charging Various Types Of Mobile Phones,EGP 168.00,No rating found,16%,https://www.jumia.com.eg/generic-high-quality-3-in-1-fast-multi-charging-for-charging-various-types-of-mobile-phones-132048180.html
Jumia,"Waterproof Phone Pouch 2 Pack, 7 inch IPX8 Waterproof Phone Case for Swimming Travel Beach Trip Snorkelling Kayaking, Underwater iPhone Case for iPhone 16 15 14 Pro Max, Samsung S25 S24 Ultra",EGP 120.00,No rating found,70%,https://www.jumia.com.eg/generic-waterproof-phone-pouch-2-pack-7-inch-ipx8-waterproof-phone-case-for-swimming-travel-beach-trip-snorkelling-kayaking-underwater-iphone-case-for-iphone-16-15-14-pro-max-samsung-s25-s24-ultra-133497755.html
Jumia,XIAOMI Redmi 13 – 6.7 Inch 256GB/8GB Dual SIM 4G Mobile Phone - Midnight Black,"EGP 7,399.00",No rating found,23%,https://www.jumia.com.eg/xiaomi-redmi-13-6.7-inch-256gb8gb-dual-sim-4g-mobile-phone-midnight-black-133541107.html
Jumia,"Top Store Cover For Samsung Galaxy S24 Ultra Case, Non-Yellowing Hard PC Back, Slim Thin Soft Edge Shockproof Phone Case Accessories For S24 Ultra - Clear",EGP 99.00,2.7 out of 5,60%,https://www.jumia.com.eg/generic-top-store-cover-for-samsung-galaxy-s24-ultra-case-non-yellowing-hard-pc-back-slim-thin-soft-edge-shockproof-phone-case-accessories-for-s24-ultra-clear-128431761.html
Jumia,Lenovo HE05X Waterproof Magnetic Bluetooth Wireless Earphones with Microphone - Black & red,EGP 382.50,3.7 out of 5,15%,https://www.jumia.com.eg/lenovo-he05x-waterproof-magnetic-bluetooth-wireless-earphones-with-microphone-black-red-129650548.html
Jumia,Matrix S10-10000mAh Power Bank Fast Charging 22.5W- Slim - Black,EGP 800.00,5 out of 5,No discount found,https://www.jumia.com.eg/matrix-s10-10000mah-power-bank-fast-charging-22.5w-slim-black-130262102.html
Jumia,"Metal Stainless Steel Strap 22mm Strap Compatible With Xiaomi Redmi Watch 5 Active/Redmi Watch 5 Lite, 22mm For - Smart Watch Band Bracelet - Silver",EGP 299.00,5 out of 5,No discount found,https://www.jumia.com.eg/generic-metal-stainless-steel-strap-22mm-strap-compatible-with-xiaomi-redmi-watch-5-activeredmi-watch-5-lite-22mm-for-smart-watch-band-bracelet-silver-131625362.html
Jumia,Tempered Glass Screen Protector For Honor Pad X9 -0- CLEAR,EGP 174.00,No rating found,No discount found,https://www.jumia.com.eg/generic-tempered-glass-screen-protector-for-honor-pad-x9-0-clear-129998050.html
Jumia,head phone Bluetooth,EGP 370.00,3 out of 5,No discount found,https://www.jumia.com.eg/generic-head-phone-bluetooth-131402507.html
Jumia,35W Dual Port GEN Fast Charger + 5A Type C Cable Compatible With Samsung Phones - Black,EGP 249.48,4.3 out of 5,No discount found,https://www.jumia.com.eg/generic-35w-dual-port-gen-fast-charger-5a-type-c-cable-compatible-with-samsung-phones-black-121675770.html
Jumia,"Realme 12 Pro+ Full Protection Case With Visa Card Slot, Metal Ring & Slider Camera Cover - Black",EGP 149.00,4 out of 5,63%,https://www.jumia.com.eg/generic-realme-12-pro-full-protection-case-with-visa-card-slot-metal-ring-slider-camera-cover-black-130153296.html
Jumia,Apple Watch Ultra 45 Mm Bling Diamond Case PC Bumper Protective Cases Women,EGP 74.00,No rating found,51%,https://www.jumia.com.eg/generic-apple-watch-ultra-45-mm-bling-diamond-case-pc-bumper-protective-cases-women-120595631.html
Jumia,Honor Magic V3 Dual SIM 5G 512GB/12GB - Tundra Green + Free Choice 2i Watch - Black + Free Choice X7 Lite Earbuds Clip,"EGP 69,999.00",No rating found,23%,https://www.jumia.com.eg/honor-magic-v3-dual-sim-5g-512gb12gb-tundra-green-free-choice-2i-watch-black-free-choice-x7-lite-earbuds-clip-130983034.html
Jumia,"TENtech Transparent magnetic protection case compatible with wireless charger for iPhone 12 / 12 Pro mobile phone, anti-shocks and scratches (Navy Blue) Silicone back cover",EGP 149.00,No rating found,32%,https://www.jumia.com.eg/generic-tentech-transparent-magnetic-protection-case-compatible-with-wireless-charger-for-iphone-12-12-pro-mobile-phone-anti-shocks-and-scratches-navy-blue-silicone-back-cover-130542240.html
Jumia,Samsung Galaxy A52S / A52 Premium Tempered Glass Screen Protector Full Glue,EGP 65.00,4.5 out of 5,No discount found,https://www.jumia.com.eg/generic-samsung-galaxy-a52s-a52-premium-tempered-glass-screen-protector-full-glue-32681904.html
Jumia,"IPhone 16+ Plus Case, Compatible With MagSafe Clear Case",EGP 129.00,5 out of 5,No discount found,https://www.jumia.com.eg/generic-iphone-16-plus-case-compatible-with-magsafe-clear-case-119018849.html
Jumia,Silicone Sport Smart Watch Band Replacement Strap For Huawei Band 8 (Black),EGP 135.00,4 out of 5,33%,https://www.jumia.com.eg/generic-silicone-sport-smart-watch-band-replacement-strap-for-huawei-band-8-black-48111520.html
Jumia,Inkax  EarBuds (T3A) Noise Cancelling Works On IPhone And Android,EGP 620.00,4 out of 5,38%,https://www.jumia.com.eg/inkax-earbuds-t3a-noise-cancelling-works-on-iphone-and-android-127656694.html
Jumia,Philips Wireless Telephone - Black D1601B-63,"EGP 1,588.00",3.8 out of 5,47%,https://www.jumia.com.eg/philips-wireless-telephone-black-d1601b-63-106202133.html
Jumia,Samsung Galaxy A05S Anti Shock Transperent Case,EGP 70.00,4.3 out of 5,11%,https://www.jumia.com.eg/generic-samsung-galaxy-a05s-anti-shock-transperent-case-59114999.html
Jumia,"Girasole (Girasole) G30-2.4-inch Dual SIM Mobile Phone - gold, Earphone Free, 12 Months Warranty",EGP 570.00,5 out of 5,27%,https://www.jumia.com.eg/girasole-girasole-g30-2.4-inch-dual-sim-mobile-phone-gold-earphone-free-12-months-warranty-130040730.html
Jumia,T800 Ultra Series 8 Smart Watch 1.99 Inch IPS Display NFC Bluetooth V5 Call Waterproof IP67 Wireless Charger - Black,EGP 440.00,No rating found,12%,https://www.jumia.com.eg/generic-t800-ultra-series-8-smart-watch-1.99-inch-ips-display-nfc-bluetooth-v5-call-waterproof-ip67-wirelesscharger-black-129971061.html
Jumia,Nillkin Apple IPhone 13 Super Frosted Shield Pro,EGP 325.00,5 out of 5,28%,https://www.jumia.com.eg/nillkin-apple-iphone-13-super-frosted-shield-pro-59727477.html
Jumia,Silicone Hole Wavy Strap For Apple Watch Series 8 Ultra 49mm - Blue,EGP 40.00,4.3 out of 5,76%,https://www.jumia.com.eg/generic-silicone-hole-wavy-strap-for-apple-watch-series-8-ultra-49mm-blue-47828262.html
Jumia,Tempered Glass Camera Lens Protector Does Not Affect Photography Scratch Resistant For Oppo Reno 13  -0- BLACK,EGP 124.00,5 out of 5,No discount found,https://www.jumia.com.eg/generic-tempered-glass-camera-lens-protector-does-not-affect-photography-scratch-resistant-for-oppo-reno-13-0-black-131931203.html
Jumia,"Magnetic Case For IPhone 11 Pro Max Compatible With MagSafe Wireless Charging, Shockproof Phone Bumper Cover, Anti-Scratch Clear Back (Clear)",EGP 150.00,No rating found,40%,https://www.jumia.com.eg/generic-magnetic-case-for-iphone-11-pro-max-compatible-with-magsafe-wireless-charging-shockproof-phone-bumper-cover-anti-scratch-clear-back-clear-124073710.html
Jumia,"Anker P25I True Wireless Earbuds Ipx5 Waterproof ,30H Playtime - A3949Z11 - Black 1.","EGP 1,040.00",4.3 out of 5,17%,https://www.jumia.com.eg/anker-p25i-true-wireless-earbuds-ipx5-waterproof-30h-playtime-a3949z11-black-1.-116362465.html
Jumia,Oraimo OCW-E106S-CL55 - Power Cube 20 20W Wall Charger Kit - White,EGP 220.00,No rating found,26%,https://www.jumia.com.eg/oraimo-ocw-e106s-cl55-power-cube-20-20w-wall-charger-kit-white-107446304.html
Jumia,Samsung Galaxy S25 Ultra Dual SIM 5G 256GB/12GB - 6.9 Inch Mobile Phone Titanium Gray,"EGP 60,480.00",5 out of 5,19%,https://www.jumia.com.eg/samsung-galaxy-s25-ultra-dual-sim-5g-256gb12gb-6.9-inch-mobile-phone-titanium-gray-130163159.html
Jumia,T1000 Ultra Series 9 - Smart Watch - Orange,EGP 375.00,3 out of 5,61%,https://www.jumia.com.eg/generic-t1000-ultra-series-9-smart-watch-orange-117970810.html
Jumia,"Charging Cable 3 In 1 Small Medallion From USB To (Type C, Micro, IPhone) With LED",EGP 75.00,No rating found,No discount found,https://www.jumia.com.eg/generic-charging-cable-3-in-1-small-medallion-from-usb-to-type-c-micro-iphone-with-led-132350706.html
Jumia,"M4 Smart Watch With HD Color Screen And 45-Day Battery Life – Bluetooth 5.0, Sleep Monitoring, Call And App Notifications – Black",EGP 334.00,1 out of 5,No discount found,https://www.jumia.com.eg/generic-m4-smart-watch-with-hd-color-screen-and-45-day-battery-life-bluetooth-5.0-sleep-monitoring-call-and-app-notifications-black-132254481.html
Jumia,Motorola G85 mobile phone Dual SIM 5G 256GB/12GB - Olive Green,"EGP 14,022.00",No rating found,29%,https://www.jumia.com.eg/motorola-g85-mobile-phone-dual-sim-5g-256gb12gb-olive-green-130266044.html
Jumia,"OPPO Reno 13 - 6.67"" 256GB/12GB Dual SIM 5G Mobile Phone - Luminous Blue","EGP 29,160.00",No rating found,2%,https://www.jumia.com.eg/oppo-reno-13-6.67-256gb12gb-dual-sim-5g-mobile-phone-luminous-blue-130195077.html
Jumia,TenTech  Soft Silicone Sports Band For Xiaomi Mi Watch Lite / Redmi Watch Smart Watch Breathable Band For Xiaomi Mi Watch Lite - Beige,EGP 110.00,1 out of 5,39%,https://www.jumia.com.eg/generic-tentech-soft-silicone-sports-band-for-xiaomi-mi-watch-lite-redmi-watch-smart-watch-breathable-band-for-xiaomi-mi-watch-lite-beige-59763770.html
Jumia,"Trail Loop Band Compatible With Apple Watch Ultra 49/45/44/42mm, Nylon Sport Replacement Strap Compatible With IWatch Series 8/7/6/5/4/3/2/1 / SE Gray Black",EGP 139.00,1 out of 5,60%,https://www.jumia.com.eg/generic-trail-loop-band-compatible-with-apple-watch-ultra-49454442mm-nylon-sport-replacement-strap-compatible-with-iwatch-series-87654321-se-gray-black-120597357.html
Jumia,M28 Bluetooth headset,EGP 299.00,No rating found,34%,https://www.jumia.com.eg/generic-m28-bluetooth-headset-130233956.html
Jumia,Vivo V40 - 6.78-inch 256GB/12GB Dual Sim 5G Mobile Phone - Purple,"EGP 22,660.00",No rating found,17%,https://www.jumia.com.eg/v40-6.78-inch-256gb12gb-dual-sim-5g-mobile-phone-purple-vivo-mpg3818644.html
Jumia,Oraimo Oraimo. Spacebuds Neo OTW-323,EGP 688.00,No rating found,43%,https://www.jumia.com.eg/oraimo-oraimo.-spacebuds-neo-otw-323-131571139.html
Jumia,JOY ROOM Wireless Headphones  JR-T03S Plus NEW White With A Thin Red Case,EGP 999.00,4 out of 5,50%,https://www.jumia.com.eg/joy-room-wireless-headphones-jr-t03s-plus-new-white-with-a-thin-red-case-54964114.html
Jumia,"TENtech Transparent magnetic protection case compatible with wireless charger for iPhone 13 English mobile phone, anti-shocks and scratches (Navy Blue) Silicone back cover",EGP 165.00,No rating found,28%,https://www.jumia.com.eg/generic-tentech-transparent-magnetic-protection-case-compatible-with-wireless-charger-for-iphone-13-english-mobile-phone-anti-shocks-and-scratches-navy-blue-silicone-back-cover-130542246.html
Jumia,JOY ROOM Wired Earphone (JR-EC05) With Type-C Port For Phones With Type-C Port - White,EGP 264.63,4.8 out of 5,No discount found,https://www.jumia.com.eg/joy-room-wired-earphone-jr-ec05-with-type-c-port-for-phones-with-type-c-port-white-81499511.html
Jumia,Silicone Hole Wavy Strap For Apple Watch Series 8 Ultra 49mm - White,EGP 40.00,4.2 out of 5,73%,https://www.jumia.com.eg/generic-silicone-hole-wavy-strap-for-apple-watch-series-8-ultra-49mm-white-45385713.html
Jumia,Haino Teko Round Smartwatch With Ultra-high-resolution AMOLED Screen And Three Pairs Of Straps,"EGP 2,555.00",5 out of 5,34%,https://www.jumia.com.eg/haino-teko-round-smartwatch-with-ultra-high-resolution-amoled-screen-and-three-pairs-of-straps-131376544.html
Jumia,Honor 400 Pro - 12GB RAM - 512GB - Tidal Blue,"EGP 34,700.00",No rating found,26%,https://www.jumia.com.eg/honor-400-pro-12gb-ram-512gb-tidal-blue-133363561.html
Jumia,From MHM Store 22mm Stainless Steel Bracelet Watch Band For HUAWEI WATCH Ultimate Strap Sport - Silver Black,EGP 210.00,No rating found,30%,https://www.jumia.com.eg/generic-from-mhm-store-22mm-stainless-steel-bracelet-watch-band-for-huawei-watch-ultimate-strap-sport-silver-black-60051381.html
Jumia,realme realme Buds T01 White,EGP 888.00,4 out of 5,26%,https://www.jumia.com.eg/realme-realme-buds-t01-white-125924797.html
Jumia,Tentech Strap Silicone Band For Xiaomi Mi Band 7/6 / 5 Breathable Strap Replacement For M5 M6 M7 Bracelet For Xiaomi MiBand 7 6 5 Smart Watch - Dark Blue,EGP 82.00,4.2 out of 5,25%,https://www.jumia.com.eg/generic-tentech-strap-silicone-band-for-xiaomi-mi-band-76-5-breathable-strap-replacement-for-m5-m6-m7-bracelet-for-xiaomi-miband-7-6-5-smart-watch-dark-blue-59754735.html
Jumia,Transparent Mobile Phone Protection Cover Samsung A71 Made Of Heat-resistant Polyurethane And Anti-scratches From TenTech - Transparent,EGP 99.00,4.8 out of 5,No discount found,https://www.jumia.com.eg/generic-transparent-mobile-phone-protection-cover-samsung-a71-made-of-heat-resistant-polyurethane-and-anti-scratches-from-tentech-transparent-51998518.html
Jumia,Micro-USB Cable - 1 Meter - Red,EGP 49.00,5 out of 5,51%,https://www.jumia.com.eg/generic-micro-usb-cable-1-meter-red-125752791.html
Jumia,"1.8M Portable Tripod Stand with Mobile Holder, Umbrella Flash Light Holder, Foldable Photography Studio Light Stand (Black)",EGP 349.00,4.8 out of 5,56%,https://www.jumia.com.eg/generic-1.8m-portable-tripod-stand-with-mobile-holder-umbrella-flash-light-holder-foldable-photography-studio-light-stand-black-130189832.html
Jumia,"JOY ROOM A21 3-in-1 Fast Charging Original Cable (USB-A To Lightning, Type-C, Micro USB) 100W, 1.2m",EGP 329.00,4.4 out of 5,49%,https://www.jumia.com.eg/joy-room-a21-3-in-1-fast-charging-original-cable-usb-a-to-lightning-type-c-micro-usb-100w-1.2m-104340348.html
Jumia,XIAOMI Redmi Buds 5A - Active Noise Cancelling - Black,"EGP 1,199.00",5 out of 5,20%,https://www.jumia.com.eg/xiaomi-redmi-buds-5a-active-noise-cancelling-black-130604079.html
Jumia,"Top Store Cover For Oppo Reno 13F 5G / Oppo Reno 13 FS 5G, Transparent Shockproof Case For Shock Absorption With Soft TPU Bumper, Thin Soft Silicone TPU Protective Case",EGP 110.00,No rating found,56%,https://www.jumia.com.eg/generic-top-store-cover-for-oppo-reno-13f-5g-oppo-reno-13-fs-5g-transparent-shockproof-case-for-shock-absorption-with-soft-tpu-bumper-thin-soft-silicone-tpu-protective-case-132533318.html
Jumia,Ten Tech Transparent  Cover With Anti-shock Corners Made Of Heat-resistant Polyurethane For IPhone 13 – Transparent,EGP 65.00,4 out of 5,34%,https://www.jumia.com.eg/generic-ten-tech-transparent-cover-with-anti-shock-corners-made-of-heat-resistant-polyurethane-for-iphone-13-transparent-48406683.html
Jumia,"67W Turbo Fast Charger with Decimal Counter + Type C Charging Cable - Compatible with Xiaomi, Poco, Redmi Phones",EGP 349.48,4 out of 5,No discount found,https://www.jumia.com.eg/generic-67w-turbo-fast-charger-with-decimal-counter-type-c-charging-cable-compatible-with-xiaomi-poco-redmi-phones-128583372.html
Jumia,"Heat Dissipation 3D Snake Phone Case, with Free Snake Keychain, Matte Color Hollow Phone Protective Cover Compatible with iphone 11 pro max",EGP 210.00,No rating found,No discount found,https://www.jumia.com.eg/generic-heat-dissipation-3d-snake-phone-case-with-free-snake-keychain-matte-color-hollow-phone-protective-cover-compatible-with-iphone-11-pro-max-133113879.html
Jumia,"TENtech Transparent Magnetic Protection Case Compatible With Wireless Charger For IPhone 15 Mobile Phone, Anti-shocks And Scratches (Pink) Silicone Back Cover",EGP 220.00,No rating found,26%,https://www.jumia.com.eg/generic-tentech-transparent-magnetic-protection-case-compatible-with-wireless-charger-for-iphone-15-mobile-phone-anti-shocks-and-scratches-pink-silicone-back-cover-130612876.html
Jumia,Honor X9c 5G- 6.78-inch 12GB/256GB Dual Sim  Mobile Phone - Titanium Black,"EGP 18,140.00",4.7 out of 5,17%,https://www.jumia.com.eg/x9c-5g-6.78-inch-12gb256gb-dual-sim-mobile-phone-titanium-black-honor-mpg3818146.html
Jumia,Super Fast Charger 25W Head With Type-C Port Compatible With Samsung Phones - White,EGP 174.73,3.3 out of 5,No discount found,https://www.jumia.com.eg/generic-super-fast-charger-25w-head-with-type-c-port-compatible-with-samsung-phones-white-107796763.html
Jumia,Vidvie Charging And Data Transfer Cable Type-C To USB - (3.1A Fast Charging),EGP 144.00,4.2 out of 5,No discount found,https://www.jumia.com.eg/vidvie-charging-and-data-transfer-cable-type-c-to-usb-3.1a-fast-charging-40814012.html
Jumia,P47 Wireless Bluetooth Headphone + Usb+AUX Cable Color - Black,EGP 240.00,3.9 out of 5,No discount found,https://www.jumia.com.eg/p47-wireless-bluetooth-headphone-black-generic-mpg786590.html
Jumia,"Moto G85 Transparent Anti Fall Shockproof Case Full Protection Cover With Camera Sheild, Clear With Back Frame",EGP 249.00,4 out of 5,64%,https://www.jumia.com.eg/generic-moto-g85-transparent-anti-fall-shockproof-case-full-protection-cover-with-camera-sheild-clear-with-back-frame-130630686.html
Jumia,Huawei Watch GT3 46mm Anti-Scratch HD Clear Soft Glass Film Screen Protector,EGP 70.00,3.4 out of 5,29%,https://www.jumia.com.eg/generic-huawei-watch-gt3-46mm-anti-scratch-hd-clear-soft-glass-film-screen-protector-28105013.html
Jumia,Infinix XBuds In-Ear - XE28 - ENC - White,"EGP 1,099.00",3.9 out of 5,29%,https://www.jumia.com.eg/infinix-xbuds-in-ear-xe28-enc-white-130112640.html
Jumia,"Go Shopping  for Case Samsung Galaxy A16 5G, Bumper Transparent Soft Silicon TPU Shockproof Slim Back Cover Case for Samsung Galaxy A16 5GNon-Yellowing Soft Silicone TPU Mobile Phone Case",EGP 75.00,5 out of 5,63%,https://www.jumia.com.eg/generic-go-shopping-for-case-samsung-galaxy-a16-5g-bumper-transparent-soft-silicon-tpu-shockproof-slim-back-cover-case-for-samsung-galaxy-a16-5gnon-yellowing-soft-silicone-tpu-mobile-phone-case-125362192.html
Jumia,K21 Mobile Game Controller with Shooting Aim Buttons and L1R1 Sensitive Stick for Call of Duty PUBG Fortnite for iPhone Android 4.7 6.5 inch,EGP 199.00,3.6 out of 5,60%,https://www.jumia.com.eg/generic-k21-mobile-game-controller-with-shooting-aim-buttons-and-l1r1-sensitive-stick-for-call-of-duty-pubg-fortnite-for-iphone-android-4.7-6.5-inch-126053325.html
Jumia,For Samsung Galaxy Fit 2 Wrist Strap Watchband(Dark Blue),EGP 110.00,4.8 out of 5,8%,https://www.jumia.com.eg/for-samsung-galaxy-fit-2-wrist-strap-watchbanddark-blue-generic-mpg3844082.html
Jumia,HONOR X9C 5G / HONOR X60 Pro Smart View Leather Flip Cover Case  Window Cover Smart  Display - BLACK,EGP 350.00,4 out of 5,42%,https://www.jumia.com.eg/generic-honor-x9c-5g-honor-x60-pro-smart-view-leather-flip-cover-case-window-cover-smart-display-black-130648404.html
Jumia,"XIAOMI Redmi A3 - 6.7""  64GB/3GB Dual SIM 4G Mobile Phone - Star Blue","EGP 4,158.00",4.1 out of 5,17%,https://www.jumia.com.eg/xiaomi-redmi-a3-6.7-64gb3gb-dual-sim-4g-mobile-phone-star-blue-105944421.html
Jumia,Ten Tech Transparent  Cover With Anti-shock Corners Made Of Heat-resistant Polyurethane For Samsung Galaxy A23 – Transparent,EGP 75.00,5 out of 5,32%,https://www.jumia.com.eg/generic-ten-tech-transparent-cover-with-anti-shock-corners-made-of-heat-resistant-polyurethane-for-samsung-galaxy-a23-transparent-49007664.html
Jumia,Honor  Pad X8a Kids Edition 11 Inch 4GB RAM 128GB ROM Kids Tablet Space Grey Bundle with Free Inbox Scribble Pen & Blue Protective Case Stand,"EGP 8,499.00",No rating found,15%,https://www.jumia.com.eg/honor-pad-x8a-kids-edition-11-inch-4gb-ram-128gb-rom-kids-tablet-space-grey-bundle-with-free-inbox-scribble-pen-blue-protective-case-stand-130240635.html
Jumia,"Samsung Mobile Galaxy A06 Dual SIM, 64GB, 4GB RAM, 4G LTE - Black","EGP 4,590.00",3.8 out of 5,43%,https://www.jumia.com.eg/a06-6.7-inch-64gb4gb-dual-sim-4g-mobile-phone-black-samsung-mpg3818088.html
Jumia,"OPPO A3x - 6.6"" 128GB/4GB Dual SIM 4G Mobile Phone - Ocean Blue","EGP 6,858.00",4 out of 5,5%,https://www.jumia.com.eg/a3x-6.67-inch-128gb4gb-dual-sim-4g-mobile-phone-ocean-blue-oppo-mpg3818338.html
Jumia,"OPPO Reno 13 - 6.67"" 256GB/12GB Dual SIM 5G Mobile Phone - Plume White","EGP 29,160.00",No rating found,2%,https://www.jumia.com.eg/oppo-reno-13-6.67-256gb12gb-dual-sim-5g-mobile-phone-plume-white-130189586.html
Jumia,TenTech  Soft Silicone Sports Band For Xiaomi Mi Watch Lite / Redmi Watch Smart Watch Breathable Band For Xiaomi Mi Watch Lite - Black,EGP 110.00,5 out of 5,39%,https://www.jumia.com.eg/generic-tentech-soft-silicone-sports-band-for-xiaomi-mi-watch-lite-redmi-watch-smart-watch-breathable-band-for-xiaomi-mi-watch-lite-black-59763768.html
Jumia,TPU Magsafe Phone Case Compitable For Samsung Galaxy S25 Ultra,EGP 149.00,5 out of 5,No discount found,https://www.jumia.com.eg/generic-tpu-magsafe-phone-case-compitable-for-samsung-galaxy-s25-ultra-130842733.html
Jumia,XIAOMI Redmi 14C Dual SIM 4G 256GB/8GB Mobile Phone 6.74 Inches - Dreamy Purple,"EGP 6,920.00",No rating found,17%,https://www.jumia.com.eg/xiaomi-redmi-14c-dual-sim-4g-256gb8gb-mobile-phone-6.74-inches-dreamy-purple-131931911.html
Jumia,Infinix XBuds 3 In-Ear - ENC - Black,"EGP 1,299.00",2 out of 5,No discount found,https://www.jumia.com.eg/infinix-xbuds-3-in-ear-enc-black-130112643.html
Jumia,"Top Store Case Compatible With Oppo Reno 12F 5G /4G, Cover Silicone Transparent TPU Gorilla Anti-shock Protector Camera Shockproof Corners - Clear",EGP 69.00,5 out of 5,77%,https://www.jumia.com.eg/generic-top-store-case-compatible-with-oppo-reno-12f-5g-4g-cover-silicone-transparent-tpu-gorilla-anti-shock-protector-camera-shockproof-corners-clear-129962565.html
Jumia,Xiaomi MI Note 10 Lite  Tempered Curved Glass Screen Protector,EGP 140.00,3.6 out of 5,33%,https://www.jumia.com.eg/generic-xiaomi-mi-note-10-lite-tempered-curved-glass-screen-protector-36808018.html
Jumia,Nabi za7 Smart Watch GPS Tracker  - For Kids -with Call Support-  Turquoise,"EGP 1,170.00",5 out of 5,13%,https://www.jumia.com.eg/nabi-za7-smart-watch-gps-tracker-for-kids-with-call-support-turquoise-133433618.html
Jumia,"Glass Screen Protector, Perfect Silicone Adhesion , Real Glass ,Oleophobic Surface ,Fine Touch , High Contrast Coating ,Scratch Resistant , Anti -Broken  Compatible With Samsung Galaxy M54 / Samsung Galaxy M55",EGP 99.00,No rating found,No discount found,https://www.jumia.com.eg/generic-glass-screen-protector-perfect-silicone-adhesion-real-glass-oleophobic-surface-fine-touch-high-contrast-coating-scratch-resistant-anti-broken-compatible-with-samsung-galaxy-m54-samsung-galaxy-m55-132480280.html
Jumia,TenTech Transparent Cover With Shockproof Corners With Card Holder - Card Holder - Heat-resistant Polyurethane Card Holder For IPhone 13 - Transparent,EGP 89.00,4.6 out of 5,41%,https://www.jumia.com.eg/generic-tentech-transparent-cover-with-shockproof-corners-with-card-holder-card-holder-heat-resistant-polyurethane-card-holder-for-iphone-13-transparent-49159569.html
Jumia,For Samsung A25) Electroplating Laser Case For Samsung Galaxy A25 Cover Soft Silicone Lens Protect Phone Casing Pure Color Luxury Golden Edge Plating (Black),EGP 110.00,No rating found,No discount found,https://www.jumia.com.eg/generic-for-samsung-a25-electroplating-laser-case-for-samsung-galaxy-a25-cover-soft-silicone-lens-protect-phone-casing-pure-color-luxury-golden-edge-plating-black-132024861.html
Jumia,HONOR X9C 5G / HONOR X60 Pro Smart View Leather Flip Cover Case  Window Cover Smart  Display - GREEN,EGP 325.00,No rating found,46%,https://www.jumia.com.eg/generic-honor-x9c-5g-honor-x60-pro-smart-view-leather-flip-cover-case-window-cover-smart-display-green-130799692.html
Jumia,Xiaomi Redmi 14C / Poco C75 Anti Shock Transperent Case,EGP 89.00,4.3 out of 5,No discount found,https://www.jumia.com.eg/generic-xiaomi-redmi-14c-poco-c75-anti-shock-transperent-case-121197090.html
Jumia,W&O X10 Pro 3 Curved Screen Smart Watch NFC Bluetooth Wireless Charging (Grey),EGP 750.00,No rating found,58%,https://www.jumia.com.eg/wo-x10-pro-3-curved-screen-smart-watch-nfc-bluetooth-wireless-charging-grey-132530277.html
Jumia,"Clear Magnetic Case Designed For Samsung S21 Plus Compatible With Compatible With Wireless Charging, Support Magnetic Wireless Charging In Car Clear Silicone Full Body Protective Case For Samsung S21 Plus Compatible With MagSafe Charger",EGP 150.00,5 out of 5,88%,https://www.jumia.com.eg/generic-clear-magnetic-case-designed-for-samsung-s21-plus-compatible-with-compatible-with-wireless-charging-support-magnetic-wireless-charging-in-car-clear-silicone-full-body-protective-case-for-samsung-s21-plus-compatible-with-magsafe-charger-129397454.html
